year,time_code,country,country_code,co2_emissions,epr_female,epr_male,income_pc,population,pupils_pri_educ,pupils_sec_educ,region
1997,YR1997,United Kingdom,GBR,9.042720853,49.58800125,64.4469986,22553.26005,82034771,3859490,8382335,Europe
1998,YR1998,Nigeria,NGA,0.325560415,53.18399811,62.61100006,399.141478,116319759,,,Africa
1998,YR1998,Ethiopia,ETH,0.05150765,66.43800354,87.35900116,86.17662573,62507724,5092770,,Africa
1998,YR1998,"Egypt, Arab Rep.",EGY,1.846565185,15.10900021,67.67299652,1173.660121,66200269,,,Africa
1998,YR1998,"Congo, Dem. Rep.",COD,0.037201477,68.8789978,70.03299713,110.0668974,44849967,4827679,,Africa
1998,YR1998,South Africa,ZAF,8.647141174,28.20999908,50.07699966,2623.677269,43682260,7998945,4244415,Africa
1998,YR1998,China,CHN,2.67674598,69.80999756,81.08999634,696.37641,1241935000,139953696,,Asia
1998,YR1998,India,IND,0.918329424,28.80800056,78.66600037,364.4788988,1019483581,109412903,,Asia
1998,YR1998,Indonesia,IDN,1.041200125,47.22499847,79.66899872,393.1471708,205724592,29273302,14397038,Asia
1998,YR1998,Pakistan,PAK,0.724272244,15.1239996,82.6190033,413.7605533,134843233,,,Asia
1998,YR1998,Bangladesh,BGD,0.19601919,25.71699905,84.51300049,385.3959088,122682815,,9133579,Asia
1998,YR1998,Cuba,CUB,2.219395831,33.05799866,64.90499878,2017.876229,11038692,1081085,,The Carribean
1998,YR1998,Dominican Republic,DOM,2.239637803,35.27799988,75.97699738,2434.983191,8214426,1267254,585230,The Carribean
1998,YR1998,Haiti,HTI,0.150722964,52.84600067,66.84200287,443.076393,8174680,1485722,,The Carribean
1998,YR1998,Jamaica,JAM,3.724807608,46.41899872,68.9240036,2977.554574,2608873,,,The Carribean
1998,YR1998,Trinidad and Tobago,TTO,15.15691589,44.84400177,73.90499878,3770.738866,1261695,176204,,The Carribean
1998,YR1998,United States,USA,19.5792362,56.02999878,70.98400116,28402.57027,275854000,,,North & Central America
1998,YR1998,Mexico,MEX,4.050613546,37.40100098,81.47699738,4530.090851,58487141,4664429,5012393,North & Central America
1998,YR1998,Canada,CAN,16.79757271,53.08000183,65.79599762,16743.27014,96056321,14647797,8406782,North & Central America
1998,YR1998,Guatemala,GTM,0.786197352,39.24700165,83.60700226,1543.38866,30155173,2403709,2564963,North & Central America
1998,YR1998,Honduras,HND,0.747500404,44.5340004,85.29499817,927.0328155,11133501,1685411,399652,North & Central America
1998,YR1998,Brazil,BRA,1.839317927,41.88100052,73.38600159,4292.152374,6220406,1067582,,South America
1998,YR1998,Colombia,COL,1.71974071,43.78300095,72.9980011,2189.323675,169785250,,,South America
1998,YR1998,Argentina,ARG,3.876926392,42.99100113,66.30799866,7212.586919,38364309,5136274,3549368,South America
1998,YR1998,Peru,PER,1.083747518,52.68000031,76.01200104,1931.418211,36063459,4665761,3201468,South America
1998,YR1998,"Venezuela, RB",VEN,7.185495765,41.24499893,71.73300171,3452.989554,25658062,4299407,2212033,South America
1998,YR1998,Australia,AUS,16.93569585,49.80899811,67.14099884,16956.55356,23288564,,,Oceania
1998,YR1998,Papua New Guinea,PNG,0.513086549,68.71600342,70.19799805,511.5889128,18711000,1869852,,Oceania
1998,YR1998,New Zealand,NZL,7.871314024,51.93700027,67.47299957,11853.69177,5581762,580623,132635,Oceania
1998,YR1998,Fiji,FJI,0.962398629,35.98799896,75.73999786,1767.39869,3815000,362413,432911,Oceania
1998,YR1998,Solomon Islands,SLB,0.366049558,79.89900208,82.42500305,1053.020646,800157,116410,98726,Oceania
1998,YR1998,Russian Federation,RUS,10.12729917,44.54600143,57.27500153,1177.636621,390693,,,Europe
1998,YR1998,Germany,DEU,10.42527316,43.4469986,62.13600159,22694.23243,147670692,7250000,15613400,Europe
1998,YR1998,Turkey,TUR,3.271079338,27.05999947,70.6989975,3769.914535,61329676,,,Europe
1998,YR1998,France,FRA,6.271267469,41.24000168,56.47999954,21661.72485,60186288,3979453,5976438,Europe
1998,YR1998,United Kingdom,GBR,9.094403914,49.88600159,65.01499939,24463.44844,82047195,3865724,8080886,Europe
1999,YR1999,Nigeria,NGA,0.337796753,53.22100067,62.41600037,437.7460282,119260063,17907009,3844585,Africa
1999,YR1999,Ethiopia,ETH,0.049069617,66.82800293,87.40599823,93.73354641,64343013,5167582,1059753,Africa
1999,YR1999,"Egypt, Arab Rep.",EGY,1.857246054,16.04199982,69.56300354,1198.27302,67515591,8086230,7671031,Africa
1999,YR1999,"Congo, Dem. Rep.",COD,0.030106068,68.94999695,69.96900177,78.89730505,45919613,4022411,,Africa
1999,YR1999,South Africa,ZAF,8.462992931,28.33699989,49.61299896,2545.349416,44338543,7935221,4239197,Africa
1999,YR1999,China,CHN,2.648649247,69.47799683,80.77100372,732.9457753,1252735000,,77436269,Asia
1999,YR1999,India,IND,0.959258891,28.7310009,78.4260025,389.5237284,1038058156,110985877,67089892,Asia
1999,YR1999,Indonesia,IDN,1.159977954,47.64899826,79.59200287,554.6724608,208615169,29294927,14502561,Asia
1999,YR1999,Pakistan,PAK,0.724143549,15.43900013,82.92299652,407.9925582,138624621,,,Asia
1999,YR1999,Bangladesh,BGD,0.201584506,25.8939991,84.13200378,388.188334,125189651,,9912318,Asia
1999,YR1999,Cuba,CUB,2.285285534,32.78499985,64.94999695,2201.924598,11084670,1074097,739980,The Carribean
1999,YR1999,Dominican Republic,DOM,2.224826127,35.73199844,75.6760025,2430.034973,8343283,1315342,610519,The Carribean
1999,YR1999,Haiti,HTI,0.16000864,52.73500061,65.96099854,488.0344239,8319057,,,The Carribean
1999,YR1999,Jamaica,JAM,3.790026114,45.4070015,68.6969986,2949.700689,2632675,319690,231177,The Carribean
1999,YR1999,Trinidad and Tobago,TTO,17.83695497,44.70399857,73.62599945,4038.993025,1263933,172204,,The Carribean
1999,YR1999,United States,USA,19.72716951,56.35699844,71.14800262,29720.63495,279040000,,,North & Central America
1999,YR1999,Mexico,MEX,4.016948975,37.15299988,81.56500244,5104.197296,58682466,4661234,5202387,North & Central America
1999,YR1999,Canada,CAN,16.95288535,53.95899963,66.54100037,17829.11178,97484832,14697915,8721726,North & Central America
1999,YR1999,Guatemala,GTM,0.784138563,39.57300186,83.4280014,1406.934268,30401286,2428620,2511517,North & Central America
1999,YR1999,Honduras,HND,0.741178534,44.39899826,85.54299927,913.8823,11387203,1823989,434912,North & Central America
1999,YR1999,Brazil,BRA,1.85802905,42.63100052,72.66699982,2887.661616,6397151,1080869,,South America
1999,YR1999,Colombia,COL,1.449048809,40.63700104,68.66400146,1823.309855,172318675,20939076,,South America
1999,YR1999,Argentina,ARG,4.030588815,42.2519989,65.11499786,6654.636436,38999471,5162260,3589425,South America
1999,YR1999,Peru,PER,1.125763945,54.66799927,75.91999817,1691.659647,36467218,4823808,3665865,South America
1999,YR1999,"Venezuela, RB",VEN,7.292497747,39.39500046,68.81199646,3645.754934,26078293,4349594,2277813,South America
1999,YR1999,Australia,AUS,17.19029769,50.17399979,67.38600159,16331.31071,23739841,3261343,1439122,Oceania
1999,YR1999,Papua New Guinea,PNG,0.427890152,68.79599762,70.22799683,424.3575268,18926000,1885341,,Oceania
1999,YR1999,New Zealand,NZL,8.510851608,52.73799896,67.75499725,12158.26771,5716161,,,Oceania
1999,YR1999,Fiji,FJI,0.973254471,35.30099869,75.43099976,2046.649704,3835100,360621,436901,Oceania
1999,YR1999,Solomon Islands,SLB,0.374383071,80.09600067,82.6230011,1053.023884,806303,115945,98290,Oceania
1999,YR1999,Russian Federation,RUS,10.40068271,47.51399994,60.02099991,959.6357024,401586,58016,16576,Europe
1999,YR1999,Germany,DEU,10.01775877,44.51900101,62.45100021,22140.90639,147214392,6742624,15862637,Europe
1999,YR1999,Turkey,TUR,3.159085617,27.51099968,69.14199829,3395.271849,62287397,6583231,5522936,Europe
1999,YR1999,France,FRA,6.098157837,41.66400146,56.58100128,21558.05544,60496718,3944227,5955495,Europe
1999,YR1999,United Kingdom,GBR,9.047636069,50.49100113,65.16799927,24500.65599,82100243,3767460,8185146,Europe
2000,YR2000,Nigeria,NGA,0.621972951,53.23500061,62.20899963,431.8399598,122283850,19151442,4104345,Africa
2000,YR2000,Ethiopia,ETH,0.053600098,67.7480011,87.54799652,97.46995172,66224804,5847259,1194701,Africa
2000,YR2000,"Egypt, Arab Rep.",EGY,2.053217709,15.32699966,68.87599945,1285.921353,68831561,7947488,8028170,Africa
2000,YR2000,"Congo, Dem. Rep.",COD,0.017281811,68.99199677,70.07900238,335.8702632,47105826,,,Africa
2000,YR2000,South Africa,ZAF,8.420829921,28.62199974,49.18799973,2508.441749,44967708,7444802,4141946,Africa
2000,YR2000,China,CHN,2.696862433,69.11100006,80.37400055,796.5318846,1262645000,,81487960,Asia
2000,YR2000,India,IND,0.976601686,28.77400017,78.18000031,386.4131035,1056575549,113612541,71030515,Asia
2000,YR2000,Indonesia,IDN,1.24539825,47.63499832,78.85199738,631.851942,211513823,28508964,14720390,Asia
2000,YR2000,Pakistan,PAK,0.747833829,16.01300049,83.22100067,460.4821545,142343578,13987198,,Asia
2000,YR2000,Bangladesh,BGD,0.218311676,26.06399918,83.78299713,396.8376822,127657854,,10329065,Asia
2000,YR2000,Cuba,CUB,2.344271343,33.30099869,65.17900085,2340.49197,11126430,1045578,789927,The Carribean
2000,YR2000,Dominican Republic,DOM,2.336211672,36.09600067,75.4980011,2605.855452,8471321,1363609,653558,The Carribean
2000,YR2000,Haiti,HTI,0.16160472,52.05500031,64.52600098,460.1063499,8463806,,,The Carribean
2000,YR2000,Jamaica,JAM,3.88289943,45.11999893,68.28600311,2975.187709,2654701,326847,228764,The Carribean
2000,YR2000,Trinidad and Tobago,TTO,18.81317173,44.49200058,73.89900208,4536.14608,1267153,168532,,The Carribean
2000,YR2000,United States,USA,20.17875051,56.60100174,71.30200195,31232.75615,282162411,,,North & Central America
2000,YR2000,Mexico,MEX,4.028144635,37.58300018,80.67099762,5892.647745,58892514,4631623,5314730,North & Central America
2000,YR2000,Canada,CAN,17.41463895,54.72000122,67.11499786,19449.79794,98899845,14765603,9094103,North & Central America
2000,YR2000,Guatemala,GTM,0.851067438,39.85499954,83.31900024,1434.902982,30685730,2456434,2519080,North & Central America
2000,YR2000,Honduras,HND,0.765247108,42.99000168,84.8710022,982.8812177,11650743,1909389,503884,North & Central America
2000,YR2000,Brazil,BRA,1.876441307,43.72600174,72.3769989,3161.018122,6574509,1094792,,South America
2000,YR2000,Colombia,COL,1.461619449,40.1780014,68.74099731,2034.445973,174790340,20211506,,South America
2000,YR2000,Argentina,ARG,3.854991948,41.68199921,64.60500336,6542.999691,39629968,5221018,3568889,South America
2000,YR2000,Peru,PER,1.145004464,51.72800064,75.70500183,1695.928078,36870787,4900956,3829421,South America
2000,YR2000,"Venezuela, RB",VEN,6.30041799,40.66500092,68.60600281,4189.650986,26459944,4338080,2374178,South America
2000,YR2000,Australia,AUS,17.20060983,51.31600189,67.67099762,17034.22211,24192446,3327797,1543425,Oceania
2000,YR2000,Papua New Guinea,PNG,0.455899067,69.13600159,70.6190033,406.269958,19153000,1905951,,Oceania
2000,YR2000,New Zealand,NZL,8.549394199,53.29999924,68.64700317,10754.42471,5847586,559817,,Oceania
2000,YR2000,Fiji,FJI,1.039955315,34.85100174,75.02300262,1866.84137,3857700,359555,443882,Oceania
2000,YR2000,Solomon Islands,SLB,0.364336257,80.91000366,83.30400085,946.5569472,811006,114710,97840,Oceania
2000,YR2000,Russian Federation,RUS,10.62712053,48.97700119,61.60699844,1277.906158,412660,57364,13527,Europe
2000,YR2000,Germany,DEU,10.09563988,44.98300171,62.56700134,19614.81157,146596557,6138300,,Europe
2000,YR2000,Turkey,TUR,3.417941997,24.63699913,67.84200287,3591.5088,63240194,6562090,5658333,Europe
2000,YR2000,France,FRA,5.946665463,42.54700089,57.55599976,19402.19837,60912500,3884560,5928745,Europe
2000,YR2000,United Kingdom,GBR,9.199549233,50.9679985,65.62799835,24313.87193,82211508,3655859,8307277,Europe
2001,YR2001,Nigeria,NGA,0.683720342,53.2120018,62.18500137,493.9443273,125394046,19041223,4601105,Africa
2001,YR2001,Ethiopia,ETH,0.063861001,68.64199829,87.71099854,95.05495357,68159423,6650841,1495445,Africa
2001,YR2001,"Egypt, Arab Rep.",EGY,1.78826769,15.66499996,67.33100128,1268.973824,70152661,7856340,8323597,Africa
2001,YR2001,"Congo, Dem. Rep.",COD,0.017264116,68.99700165,70.23799896,122.7433532,48428545,,,Africa
2001,YR2001,South Africa,ZAF,8.163976697,28.62199974,48.27700043,2172.895697,45571274,7413415,4250400,Africa
2001,YR2001,China,CHN,2.742120813,68.00499725,79.26699829,867.4952478,1271850000,130132548,86516712,Asia
2001,YR2001,India,IND,0.968514319,28.99300003,78.16400146,393.8695007,1075000085,113826978,72392727,Asia
2001,YR2001,Indonesia,IDN,1.375325404,45.61299896,79.22299957,538.9213663,214427417,28690131,14828085,Asia
2001,YR2001,Pakistan,PAK,0.74177304,15.91499996,83.01599884,439.5104492,145978402,14204954,,Asia
2001,YR2001,Bangladesh,BGD,0.249496048,26.13299942,83.31900024,392.6178842,130088702,,10690742,Asia
2001,YR2001,Cuba,CUB,2.279749768,34.13899994,65.58399963,2437.348767,11164667,1006888,836642,The Carribean
2001,YR2001,Dominican Republic,DOM,2.304615367,35.05199814,73.37799835,2717.75171,8598601,,,The Carribean
2001,YR2001,Haiti,HTI,0.182310256,51.54000092,63.85200119,408.047906,8608819,,,The Carribean
2001,YR2001,Jamaica,JAM,3.969027204,45.42900085,67.91699982,2991.177068,2674702,328496,227703,The Carribean
2001,YR2001,Trinidad and Tobago,TTO,20.72512252,45.0320015,73.35299683,5208.332428,1271632,155366,,The Carribean
2001,YR2001,United States,USA,19.63650507,56.06800079,70.12999725,32070.82016,284968955,,,North & Central America
2001,YR2001,Mexico,MEX,4.117498953,36.91199875,80.19599915,6260.188652,59119673,4596110,5376980,North & Central America
2001,YR2001,Canada,CAN,17.01842806,54.90599823,66.59200287,18966.02007,100298153,14792528,9357144,North & Central America
2001,YR2001,Guatemala,GTM,0.891154224,39.93799973,83.38200378,1408.052923,31020902,,,North & Central America
2001,YR2001,Honduras,HND,0.846158244,41.81200027,83.875,1017.24482,11924946,1971539,547913,North & Central America
2001,YR2001,Brazil,BRA,1.90429564,44.95899963,71.91000366,2648.24486,6751912,,,South America
2001,YR2001,Colombia,COL,1.397899149,43.45600128,73.10500336,2000.358703,177196054,19727684,,South America
2001,YR2001,Argentina,ARG,3.587350317,41.00899887,62.0379982,6089.740055,40255967,5131463,,South America
2001,YR2001,Peru,PER,1.013651521,56.70000076,76.64900208,1703.84956,37275652,4950674,3904915,South America
2001,YR2001,"Venezuela, RB",VEN,7.002517642,41.24700165,69.56600189,4375.476524,26799285,4317368,2484775,South America
2001,YR2001,Australia,AUS,16.73336743,51.64199829,67.09100342,15438.14865,24646472,3423480,1677807,Oceania
2001,YR2001,Papua New Guinea,PNG,0.537041714,67.19100189,68.80699921,349.8305376,19413000,1914395,,Oceania
2001,YR2001,New Zealand,NZL,8.87715449,54.54299927,69.55999756,11092.52986,5974629,520846,,Oceania
2001,YR2001,Fiji,FJI,1.297534785,34.38999939,75.15899658,1799.053656,3880500,355532,456155,Oceania
2001,YR2001,Solomon Islands,SLB,0.371938275,81.29399872,83.81500244,845.7064003,813925,115312,96431,Oceania
2001,YR2001,Russian Federation,RUS,10.6696034,48.89500046,61.31200027,1566.758087,423944,,16480,Europe
2001,YR2001,Germany,DEU,10.3662867,45.49900055,61.97600174,19439.79855,145976083,5702348,,Europe
2001,YR2001,Turkey,TUR,3.03078185,24.82699966,65.38899994,2479.934384,64192243,6694754,6419272,Europe
2001,YR2001,France,FRA,6.153060599,43.12400055,58.20199966,19489.95111,61357430,3837902,5876047,Europe
2001,YR2001,United Kingdom,GBR,9.233174987,51.1969986,65.57800293,23915.19989,82349925,3519051,8387525,Europe
2002,YR2002,Nigeria,NGA,0.728460657,53.06600189,61.95600128,632.6730457,128596076,19806082,5124270,Africa
2002,YR2002,Ethiopia,ETH,0.064460739,69.46900177,87.86299896,81.50600214,70142091,7213043,1734131,Africa
2002,YR2002,"Egypt, Arab Rep.",EGY,1.779303147,14.31200027,67.0719986,1112.879545,71485043,7855433,8360316,Africa
2002,YR2002,"Congo, Dem. Rep.",COD,0.018602767,68.95500183,70.2559967,142.4270003,49871666,5455391,,Africa
2002,YR2002,South Africa,ZAF,7.727642398,26.68000031,47.26100159,2068.517952,46150913,7465728,4353817,Africa
2002,YR2002,China,CHN,3.007083197,66.89199829,78.16200256,957.9765178,1280400000,,90722795,Asia
2002,YR2002,India,IND,0.964275366,29.24200058,78.07499695,410.3498128,1093317189,115194579,76215685,Asia
2002,YR2002,Indonesia,IDN,1.411208735,43.45700073,78.46099854,667.0484257,217357793,28926377,15140713,Asia
2002,YR2002,Pakistan,PAK,0.762850323,16.03700066,82.79100037,436.5167223,149549700,14489107,,Asia
2002,YR2002,Bangladesh,BGD,0.254435017,26.16600037,82.83699799,394.4565637,132478086,,11024326,Asia
2002,YR2002,Cuba,CUB,2.329599824,34.64599991,65.80799866,2581.103486,11199651,971542,895742,The Carribean
2002,YR2002,Dominican Republic,DOM,2.444813767,36.93399811,72.99099731,2828.428072,8724975,1399844,757790,The Carribean
2002,YR2002,Haiti,HTI,0.208605747,50.96900177,63.17300034,384.6027085,8754150,,,The Carribean
2002,YR2002,Jamaica,JAM,3.803386753,45.64699936,67.76999664,3090.324775,2692845,329762,228316,The Carribean
2002,YR2002,Trinidad and Tobago,TTO,22.40889734,45.55699921,72.83599854,5266.765856,1277213,141427,,The Carribean
2002,YR2002,United States,USA,19.61340408,55.29899979,68.81999969,32662.16383,287625193,,,North & Central America
2002,YR2002,Mexico,MEX,4.075235494,36.93399811,78.74099731,6272.429967,59370479,4536143,5518839,North & Central America
2002,YR2002,Canada,CAN,16.56039221,55.8409996,66.8259964,19553.40346,101684758,14843381,9692976,North & Central America
2002,YR2002,Guatemala,GTM,0.90887707,40.13299942,83.36100006,1512.607661,31360079,,,North & Central America
2002,YR2002,Honduras,HND,0.879009101,41.33000183,83.76599884,1013.448819,12208848,2075694,608420,North & Central America
2002,YR2002,Brazil,BRA,1.850682075,46.3409996,72.08699799,2361.23105,6929265,,,South America
2002,YR2002,Colombia,COL,1.361734624,43.36500168,72.34400177,1955.28014,179537520,19380387,26789210,South America
2002,YR2002,Argentina,ARG,3.309683688,39.36899948,59.90100098,1977.682054,40875360,5193055,3723348,South America
2002,YR2002,Peru,PER,1.003179591,58.72999954,78.09100342,1774.202689,37681749,4986758,3905207,South America
2002,YR2002,"Venezuela, RB",VEN,7.701743573,38.39199829,67.65000153,3134.8767,27100968,4283046,2539682,South America
2002,YR2002,Australia,AUS,17.37045177,51.99499893,67.31999969,15976.31031,25100408,3506780,1811127,Oceania
2002,YR2002,Papua New Guinea,PNG,0.57182058,65.15200043,66.85199738,330.2437342,19651400,1933765,,Oceania
2002,YR2002,New Zealand,NZL,8.408514119,55.16600037,70.48600006,13575.28638,6098621,514735,,Oceania
2002,YR2002,Fiji,FJI,1.093006254,34.00600052,75.27899933,2063.076048,3948500,354421,482959,Oceania
2002,YR2002,Solomon Islands,SLB,0.362125429,81.48400116,84.0490036,690.2323122,815257,114267,97696,Oceania
2002,YR2002,Russian Federation,RUS,10.71590102,50.35499954,62.14599991,1783.049029,435432,66480,21700,Europe
2002,YR2002,Germany,DEU,10.0586725,45.5320015,60.86800003,20561.52149,145306046,5554607,,Europe
2002,YR2002,Turkey,TUR,3.157334228,24.94499969,62.68299866,3004.056569,65145367,6755124,6736387,Europe
2002,YR2002,France,FRA,6.068664472,43.65499878,57.91500092,20807.17371,61805267,3807739,5851530,Europe
2002,YR2002,United Kingdom,GBR,8.904123108,51.61199951,65.19300079,26178.37005,82488495,3373176,8465150,Europe
2003,YR2003,Nigeria,NGA,0.770399931,53.12599945,61.83499908,658.0909011,131900631,20600796,,Africa
2003,YR2003,Ethiopia,ETH,0.069101838,70.31400299,88.04299927,72.80117946,72170584,7623074,1857817,Africa
2003,YR2003,"Egypt, Arab Rep.",EGY,2.031736645,14.70800018,66.62000275,1012.761938,72826097,7874308,8384065,Africa
2003,YR2003,"Congo, Dem. Rep.",COD,0.019181563,68.92199707,70.24900055,139.2821946,51425580,,,Africa
2003,YR2003,South Africa,ZAF,8.657235861,27.86599922,47.10200119,3107.782578,46719196,7470476,4446841,Africa
2003,YR2003,China,CHN,3.524074093,65.81300354,77.12400055,1070.107746,1288400000,,95624760,Asia
2003,YR2003,India,IND,0.989271008,29.44000053,78.11599731,476.451466,1111523144,125568597,81050129,Asia
2003,YR2003,Indonesia,IDN,1.437941508,43.18399811,77.86199951,783.6169648,220309469,29050834,15872535,Asia
2003,YR2003,Pakistan,PAK,0.776618469,16.90099907,82.91200256,505.9262459,153093373,15093960,5734294,Asia
2003,YR2003,Bangladesh,BGD,0.264649839,26.1779995,82.40299988,426.3412185,134791603,,11051234,Asia
2003,YR2003,Cuba,CUB,2.269590762,35.40100098,66.11399841,2754.790625,11229183,925335,938047,The Carribean
2003,YR2003,Dominican Republic,DOM,2.430906034,35.93799973,71.70800018,2097.337712,8850317,1374624,,The Carribean
2003,YR2003,Haiti,HTI,0.194884352,50.40800095,62.54999924,320.5884251,8900104,,,The Carribean
2003,YR2003,Jamaica,JAM,3.937092097,46.7879982,68.88200378,2987.5296,2709437,325302,229701,The Carribean
2003,YR2003,Trinidad and Tobago,TTO,24.92074069,47.44200134,73.27600098,6294.260118,1283559,141036,,The Carribean
2003,YR2003,United States,USA,19.56410453,55.14300156,67.93199921,33837.16083,290107933,,,North & Central America
2003,YR2003,Mexico,MEX,4.270511506,37.32699966,78.51300049,5715.496006,59647577,4488162,5541262,North & Central America
2003,YR2003,Canada,CAN,17.47884132,56.76699829,67.36499786,22832.11148,103081020,14857191,10188185,North & Central America
2003,YR2003,Guatemala,GTM,0.866258954,40.23099899,83.3809967,1554.755157,31644028,,,North & Central America
2003,YR2003,Honduras,HND,0.952572211,40.42399979,82.4489975,1028.88072,12500478,,,North & Central America
2003,YR2003,Brazil,BRA,1.769005571,46.19900131,71.45700073,2571.635876,7106319,1255859,,South America
2003,YR2003,Colombia,COL,1.384189912,44.91199875,73.72899628,1833.468725,181809246,18919122,24592569,South America
2003,YR2003,Argentina,ARG,3.546088324,40.70800018,64.86399841,2675.967837,41483869,,,South America
2003,YR2003,Peru,PER,0.963765168,61.20100021,78.35700226,1868.701241,38087868,4885664,3902011,South America
2003,YR2003,"Venezuela, RB",VEN,7.518235592,37.20399857,67.37200165,2787.957488,27372226,4200489,2347247,South America
2003,YR2003,Australia,AUS,16.90195895,52.71099854,67.50299835,18692.33705,25551624,3449984,1866114,Oceania
2003,YR2003,Papua New Guinea,PNG,0.634011406,63.05099869,64.83100128,364.5957484,19895400,1931817,,Oceania
2003,YR2003,New Zealand,NZL,8.46272795,55.62400055,70.19400024,17818.39839,6223377,496616,,Oceania
2003,YR2003,Fiji,FJI,1.285127856,33.70199966,75.43299866,2550.425596,4027200,356442,503706,Oceania
2003,YR2003,Solomon Islands,SLB,0.360943767,81.3809967,84.08499908,631.9342719,816076,113432,99210,Oceania
2003,YR2003,Russian Federation,RUS,11.09064748,49.93399811,61.50799942,2209.403419,447017,,,Europe
2003,YR2003,Germany,DEU,9.969354525,45.32600021,59.61800003,24843.92577,144648257,5416925,14521818,Europe
2003,YR2003,Turkey,TUR,3.306488747,23.56299973,61.52199936,3933.742523,66089402,6575666,6851036,Europe
2003,YR2003,France,FRA,6.115998108,45.08499908,58.05099869,25352.61143,62244886,3791555,5859127,Europe
2003,YR2003,United Kingdom,GBR,9.053277839,51.73199844,65.56999969,30111.60841,82534176,3303737,8446559,Europe
2004,YR2004,Nigeria,NGA,0.770793842,53.13399887,61.76900101,823.2810571,135320422,21395510,6279562,Africa
2004,YR2004,Ethiopia,ETH,0.071325206,71.13300323,88.27500153,92.86845034,74239505,8269663,2140751,Africa
2004,YR2004,"Egypt, Arab Rep.",EGY,2.034616425,14.72900009,68.09100342,923.3107881,74172073,7928380,8329822,Africa
2004,YR2004,"Congo, Dem. Rep.",COD,0.022595333,68.91200256,70.23300171,153.8268085,53068880,,,Africa
2004,YR2004,South Africa,ZAF,9.519375403,29.55900002,48.55799866,4019.708523,47291610,7444142,4593492,Africa
2004,YR2004,China,CHN,4.037990651,65.02799988,76.53600311,1229.487155,1296075000,,,Asia
2004,YR2004,India,IND,1.021862866,29.72599983,78.16500092,547.820316,1129623456,,84569081,Asia
2004,YR2004,Indonesia,IDN,1.512122784,42.29199982,78.4240036,820.3604085,223285676,29142093,16353933,Asia
2004,YR2004,Pakistan,PAK,0.840018833,17.81299973,83.03399658,577.5683516,156664697,16207286,6449481,Asia
2004,YR2004,Bangladesh,BGD,0.275239624,26.03700066,82.53500366,455.8502468,136986432,,10354760,Asia
2004,YR2004,Cuba,CUB,2.222618822,36.10400009,65.94100189,2906.686772,11250365,906293,932338,The Carribean
2004,YR2004,Dominican Republic,DOM,2.040163268,35.49900055,72.71700287,2154.124979,8974444,1281885,782690,The Carribean
2004,YR2004,Haiti,HTI,0.219685761,49.94400024,61.89099884,375.6165911,9047077,,,The Carribean
2004,YR2004,Jamaica,JAM,3.915930738,47.3030014,68.33100128,3218.899999,2725015,331286,245533,The Carribean
2004,YR2004,Trinidad and Tobago,TTO,25.91383845,49.44800186,73.76599884,7920.519876,1290123,137313,105381,The Carribean
2004,YR2004,United States,USA,19.65837118,55.00999832,68.14600372,35784.99783,292805298,,,North & Central America
2004,YR2004,Mexico,MEX,4.2224472,38.0890007,78.20700073,6016.811884,59987905,4685733,5712635,North & Central America
2004,YR2004,Canada,CAN,17.28827609,57.06100082,67.48300171,25942.07004,104514932,14781327,10403853,North & Central America
2004,YR2004,Guatemala,GTM,0.908087138,40.41699982,83.15399933,1654.287409,31940655,2389188,,North & Central America
2004,YR2004,Honduras,HND,1.011540648,39.54399872,81.89199829,1070.120875,12796925,2280706,698561,North & Central America
2004,YR2004,Brazil,BRA,1.835946431,47.47999954,72.58899689,3022.800424,7282953,1257358,,South America
2004,YR2004,Colombia,COL,1.30884744,43.87099838,72.9509964,2226.045738,184006481,18979209,25155104,South America
2004,YR2004,Argentina,ARG,4.094082917,42.32799911,66.50700378,3176.814458,42075955,5259033,4050525,South America
2004,YR2004,Peru,PER,1.154623518,62.58499908,80.1780014,2046.144784,38491972,4923075,3919748,South America
2004,YR2004,"Venezuela, RB",VEN,5.836654063,39.68500137,68.58999634,3573.531534,27624213,4133386,2446041,South America
2004,YR2004,Australia,AUS,17.02651535,52.72399902,67.87999725,24091.01179,25996594,3453379,1953506,Oceania
2004,YR2004,Papua New Guinea,PNG,0.706363699,60.91999817,62.70500183,380.1972068,20127400,1934549,,Oceania
2004,YR2004,New Zealand,NZL,8.453612477,56.4109993,71.51000214,20418.74173,6354245,508333,,Oceania
2004,YR2004,Fiji,FJI,1.654467757,33.36199951,75.67299652,3030.045396,4087500,353062,503241,Oceania
2004,YR2004,Solomon Islands,SLB,0.351874104,81.41000366,84.1210022,702.6730791,817860,113449,102023,Oceania
2004,YR2004,Russian Federation,RUS,11.12062698,50.60400009,62.09600067,3136.989578,458539,,,Europe
2004,YR2004,Germany,DEU,9.898682369,44.77099991,58.48099899,28588.36368,144067054,,13558904,Europe
2004,YR2004,Turkey,TUR,3.36395109,20.81100082,62.34999847,5076.772152,67010930,6617912,6585557,Europe
2004,YR2004,France,FRA,6.120078568,44.59199905,57.66899872,29059.46936,62704895,3783197,5826848,Europe
2004,YR2004,United Kingdom,GBR,8.989140127,52.04899979,65.57299805,35340.99567,82516260,3305386,8381930,Europe
